file,line,type,commit,author,date,time,timezone,datetime,depth,length
style.css,206,css,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,0
style.css,207,css,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,39
style.css,208,css,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,12
style.css,209,css,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,0
style.css,210,css,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,0
style.css,211,css,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,26
style.css,212,css,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,43
style.css,213,css,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,11
style.css,214,css,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,12
style.css,215,css,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,0
style.css,216,css,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,22
style.css,217,css,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,36
style.css,218,css,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,30
style.css,219,css,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,21
style.css,220,css,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,0
style.css,221,css,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,30
style.css,222,css,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,35
style.css,223,css,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,0
index.js,1,js,cef161b2,Yi-Hsuan Kuo,2025-04-25,11:52:23,-07:00,2025-04-25T11:52:23-07:00,0,72
index.js,2,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,0
index.js,3,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,55
index.js,4,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,74
index.js,5,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,0
index.js,6,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,61
index.js,7,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,23
index.js,8,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,55
index.js,9,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,0
index.js,10,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,0
index.js,11,js,cef161b2,Yi-Hsuan Kuo,2025-04-25,11:52:23,-07:00,2025-04-25T11:52:23-07:00,0,54
index.js,12,js,cef161b2,Yi-Hsuan Kuo,2025-04-25,11:52:23,-07:00,2025-04-25T11:52:23-07:00,0,23
index.js,13,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,0
index.js,14,js,cef161b2,Yi-Hsuan Kuo,2025-04-25,11:52:23,-07:00,2025-04-25T11:52:23-07:00,0,61
index.js,15,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,0
index.js,16,js,cef161b2,Yi-Hsuan Kuo,2025-04-25,11:52:23,-07:00,2025-04-25T11:52:23-07:00,0,18
index.js,17,js,cef161b2,Yi-Hsuan Kuo,2025-04-25,11:52:23,-07:00,2025-04-25T11:52:23-07:00,0,25
index.js,18,js,cef161b2,Yi-Hsuan Kuo,2025-04-25,11:52:23,-07:00,2025-04-25T11:52:23-07:00,0,3
index.js,19,js,cef161b2,Yi-Hsuan Kuo,2025-04-25,11:52:23,-07:00,2025-04-25T11:52:23-07:00,0,56
index.js,20,js,cef161b2,Yi-Hsuan Kuo,2025-04-25,11:52:23,-07:00,2025-04-25T11:52:23-07:00,0,56
index.js,21,js,cef161b2,Yi-Hsuan Kuo,2025-04-25,11:52:23,-07:00,2025-04-25T11:52:23-07:00,0,50
index.js,22,js,cef161b2,Yi-Hsuan Kuo,2025-04-25,11:52:23,-07:00,2025-04-25T11:52:23-07:00,0,50
index.js,23,js,cef161b2,Yi-Hsuan Kuo,2025-04-25,11:52:23,-07:00,2025-04-25T11:52:23-07:00,0,4
index.js,24,js,cef161b2,Yi-Hsuan Kuo,2025-04-25,11:52:23,-07:00,2025-04-25T11:52:23-07:00,0,1
index.js,25,js,edab188d,Yi-Hsuan Kuo,2025-05-01,01:17:44,-07:00,2025-05-01T01:17:44-07:00,0,0
index.html,1,html,5a5fecdb,Yi-Hsuan Kuo,2025-04-02,22:55:07,-07:00,2025-04-02T22:55:07-07:00,0,14
index.html,2,html,5a5fecdb,Yi-Hsuan Kuo,2025-04-02,22:55:07,-07:00,2025-04-02T22:55:07-07:00,0,15
index.html,3,html,5a5fecdb,Yi-Hsuan Kuo,2025-04-02,22:55:07,-07:00,2025-04-02T22:55:07-07:00,0,5
index.html,4,html,5a5fecdb,Yi-Hsuan Kuo,2025-04-02,22:55:07,-07:00,2025-04-02T22:55:07-07:00,0,21
index.html,5,html,5a5fecdb,Yi-Hsuan Kuo,2025-04-02,22:55:07,-07:00,2025-04-02T22:55:07-07:00,0,69
index.html,6,html,5a5fecdb,Yi-Hsuan Kuo,2025-04-02,22:55:07,-07:00,2025-04-02T22:55:07-07:00,0,55
index.html,7,html,b4a2bd1e,Yi-Hsuan Kuo,2025-04-03,13:44:12,-07:00,2025-04-03T13:44:12-07:00,0,39
index.html,8,html,c53dd06a,Yi-Hsuan Kuo,2025-04-16,16:23:03,-07:00,2025-04-16T16:23:03-07:00,0,46
index.html,9,html,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,45
index.html,10,html,5a5fecdb,Yi-Hsuan Kuo,2025-04-02,22:55:07,-07:00,2025-04-02T22:55:07-07:00,0,6
index.html,11,html,5a5fecdb,Yi-Hsuan Kuo,2025-04-02,22:55:07,-07:00,2025-04-02T22:55:07-07:00,0,5
index.html,12,html,26a8d70d,Yi-Hsuan Kuo,2025-04-04,10:14:29,-07:00,2025-04-04T10:14:29-07:00,0,20
index.html,13,html,bd50557f,Yi-Hsuan Kuo,2025-04-04,11:09:51,-07:00,2025-04-04T11:09:51-07:00,0,62
index.html,14,html,2a373af9,Yi-Hsuan Kuo,2025-04-02,23:07:15,-07:00,2025-04-02T23:07:15-07:00,0,47
index.html,15,html,cd48e08b,Yi-Hsuan Kuo,2025-04-09,16:34:19,-07:00,2025-04-09T16:34:19-07:00,0,44
index.html,16,html,cd48e08b,Yi-Hsuan Kuo,2025-04-09,16:34:19,-07:00,2025-04-09T16:34:19-07:00,0,123
index.html,17,html,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,23
index.html,18,html,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,27
index.html,19,html,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,28
index.html,20,html,cef161b2,Yi-Hsuan Kuo,2025-04-25,11:52:23,-07:00,2025-04-25T11:52:23-07:00,0,47
index.html,21,html,5a5fecdb,Yi-Hsuan Kuo,2025-04-02,22:55:07,-07:00,2025-04-02T22:55:07-07:00,0,6
index.html,22,html,5a5fecdb,Yi-Hsuan Kuo,2025-04-02,22:55:07,-07:00,2025-04-02T22:55:07-07:00,0,6
global.js,1,js,53bb3c35,Yi-Hsuan Kuo,2025-04-16,16:10:13,-07:00,2025-04-16T16:10:13-07:00,0,26
global.js,2,js,53bb3c35,Yi-Hsuan Kuo,2025-04-16,16:10:13,-07:00,2025-04-16T16:10:13-07:00,0,0
global.js,3,js,53bb3c35,Yi-Hsuan Kuo,2025-04-16,16:10:13,-07:00,2025-04-16T16:10:13-07:00,0,42
global.js,4,js,53bb3c35,Yi-Hsuan Kuo,2025-04-16,16:10:13,-07:00,2025-04-16T16:10:13-07:00,0,53
global.js,5,js,13bd82cc,Yi-Hsuan Kuo,2025-04-16,20:52:00,-07:00,2025-04-16T20:52:00-07:00,0,0
global.js,6,js,13bd82cc,Yi-Hsuan Kuo,2025-04-16,20:52:00,-07:00,2025-04-16T20:52:00-07:00,0,0
global.js,7,js,13bd82cc,Yi-Hsuan Kuo,2025-04-16,20:52:00,-07:00,2025-04-16T20:52:00-07:00,0,12
global.js,8,js,13bd82cc,Yi-Hsuan Kuo,2025-04-16,20:52:00,-07:00,2025-04-16T20:52:00-07:00,0,26
global.js,9,js,13bd82cc,Yi-Hsuan Kuo,2025-04-16,20:52:00,-07:00,2025-04-16T20:52:00-07:00,0,39
global.js,10,js,13bd82cc,Yi-Hsuan Kuo,2025-04-16,20:52:00,-07:00,2025-04-16T20:52:00-07:00,0,37
global.js,11,js,13bd82cc,Yi-Hsuan Kuo,2025-04-16,20:52:00,-07:00,2025-04-16T20:52:00-07:00,0,67
global.js,12,js,00000000,Not Committed Yet,2025-05-07,23:30:20,-07:00,2025-05-07T23:30:20-07:00,0,30
global.js,13,js,00000000,Not Committed Yet,2025-05-07,23:30:20,-07:00,2025-05-07T23:30:20-07:00,0,29
global.js,14,js,13bd82cc,Yi-Hsuan Kuo,2025-04-16,20:52:00,-07:00,2025-04-16T20:52:00-07:00,0,1
global.js,15,js,13bd82cc,Yi-Hsuan Kuo,2025-04-16,20:52:00,-07:00,2025-04-16T20:52:00-07:00,0,0
global.js,16,js,636f48c3,Yi-Hsuan Kuo,2025-04-18,12:13:31,-07:00,2025-04-18T12:13:31-07:00,0,89
global.js,17,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,47
global.js,18,js,194b16b8,Yi-Hsuan Kuo,2025-04-18,12:35:26,-07:00,2025-04-18T12:35:26-07:00,0,77
global.js,19,js,13bd82cc,Yi-Hsuan Kuo,2025-04-16,20:52:00,-07:00,2025-04-16T20:52:00-07:00,0,0
global.js,20,js,13bd82cc,Yi-Hsuan Kuo,2025-04-16,20:52:00,-07:00,2025-04-16T20:52:00-07:00,0,39
global.js,21,js,13bd82cc,Yi-Hsuan Kuo,2025-04-16,20:52:00,-07:00,2025-04-16T20:52:00-07:00,0,26
global.js,22,js,13bd82cc,Yi-Hsuan Kuo,2025-04-16,20:52:00,-07:00,2025-04-16T20:52:00-07:00,0,0
global.js,23,js,13bd82cc,Yi-Hsuan Kuo,2025-04-16,20:52:00,-07:00,2025-04-16T20:52:00-07:00,0,21
global.js,24,js,13bd82cc,Yi-Hsuan Kuo,2025-04-16,20:52:00,-07:00,2025-04-16T20:52:00-07:00,0,15
global.js,25,js,13bd82cc,Yi-Hsuan Kuo,2025-04-16,20:52:00,-07:00,2025-04-16T20:52:00-07:00,0,19
global.js,26,js,a0ee4f0e,Yi-Hsuan Kuo,2025-04-18,12:25:29,-07:00,2025-04-18T12:25:29-07:00,0,29
global.js,27,js,a0ee4f0e,Yi-Hsuan Kuo,2025-04-18,12:25:29,-07:00,2025-04-18T12:25:29-07:00,0,21
global.js,28,js,a0ee4f0e,Yi-Hsuan Kuo,2025-04-18,12:25:29,-07:00,2025-04-18T12:25:29-07:00,0,0
global.js,29,js,13bd82cc,Yi-Hsuan Kuo,2025-04-16,20:52:00,-07:00,2025-04-16T20:52:00-07:00,0,35
global.js,30,js,13bd82cc,Yi-Hsuan Kuo,2025-04-16,20:52:00,-07:00,2025-04-16T20:52:00-07:00,0,12
global.js,31,js,13bd82cc,Yi-Hsuan Kuo,2025-04-16,20:52:00,-07:00,2025-04-16T20:52:00-07:00,0,21
global.js,32,js,13bd82cc,Yi-Hsuan Kuo,2025-04-16,20:52:00,-07:00,2025-04-16T20:52:00-07:00,0,66
global.js,33,js,13bd82cc,Yi-Hsuan Kuo,2025-04-16,20:52:00,-07:00,2025-04-16T20:52:00-07:00,0,26
global.js,34,js,13bd82cc,Yi-Hsuan Kuo,2025-04-16,20:52:00,-07:00,2025-04-16T20:52:00-07:00,0,0
global.js,35,js,13bd82cc,Yi-Hsuan Kuo,2025-04-16,20:52:00,-07:00,2025-04-16T20:52:00-07:00,0,29
global.js,36,js,13bd82cc,Yi-Hsuan Kuo,2025-04-16,20:52:00,-07:00,2025-04-16T20:52:00-07:00,0,19
global.js,37,js,13bd82cc,Yi-Hsuan Kuo,2025-04-16,20:52:00,-07:00,2025-04-16T20:52:00-07:00,0,0
global.js,38,js,13bd82cc,Yi-Hsuan Kuo,2025-04-16,20:52:00,-07:00,2025-04-16T20:52:00-07:00,0,13
global.js,39,js,60797651,Yi-Hsuan Kuo,2025-04-18,11:58:25,-07:00,2025-04-18T11:58:25-07:00,0,0
global.js,40,js,60797651,Yi-Hsuan Kuo,2025-04-18,11:58:25,-07:00,2025-04-18T11:58:25-07:00,0,0
global.js,41,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,0
global.js,42,js,60797651,Yi-Hsuan Kuo,2025-04-18,11:58:25,-07:00,2025-04-18T11:58:25-07:00,0,32
global.js,43,js,60797651,Yi-Hsuan Kuo,2025-04-18,11:58:25,-07:00,2025-04-18T11:58:25-07:00,0,12
global.js,44,js,60797651,Yi-Hsuan Kuo,2025-04-18,11:58:25,-07:00,2025-04-18T11:58:25-07:00,0,0
global.js,45,js,60797651,Yi-Hsuan Kuo,2025-04-18,11:58:25,-07:00,2025-04-18T11:58:25-07:00,0,27
global.js,46,js,60797651,Yi-Hsuan Kuo,2025-04-18,11:58:25,-07:00,2025-04-18T11:58:25-07:00,0,5
global.js,47,js,60797651,Yi-Hsuan Kuo,2025-04-18,11:58:25,-07:00,2025-04-18T11:58:25-07:00,0,7
global.js,48,js,60797651,Yi-Hsuan Kuo,2025-04-18,11:58:25,-07:00,2025-04-18T11:58:25-07:00,0,39
global.js,49,js,60797651,Yi-Hsuan Kuo,2025-04-18,11:58:25,-07:00,2025-04-18T11:58:25-07:00,0,35
global.js,50,js,60797651,Yi-Hsuan Kuo,2025-04-18,11:58:25,-07:00,2025-04-18T11:58:25-07:00,0,33
global.js,51,js,60797651,Yi-Hsuan Kuo,2025-04-18,11:58:25,-07:00,2025-04-18T11:58:25-07:00,0,8
global.js,52,js,60797651,Yi-Hsuan Kuo,2025-04-18,11:58:25,-07:00,2025-04-18T11:58:25-07:00,0,8
global.js,53,js,60797651,Yi-Hsuan Kuo,2025-04-18,11:58:25,-07:00,2025-04-18T11:58:25-07:00,0,1
global.js,54,js,60797651,Yi-Hsuan Kuo,2025-04-18,11:58:25,-07:00,2025-04-18T11:58:25-07:00,0,0
global.js,55,js,60797651,Yi-Hsuan Kuo,2025-04-18,11:58:25,-07:00,2025-04-18T11:58:25-07:00,0,61
global.js,56,js,60797651,Yi-Hsuan Kuo,2025-04-18,11:58:25,-07:00,2025-04-18T11:58:25-07:00,0,0
global.js,57,js,60797651,Yi-Hsuan Kuo,2025-04-18,11:58:25,-07:00,2025-04-18T11:58:25-07:00,0,55
global.js,58,js,60797651,Yi-Hsuan Kuo,2025-04-18,11:58:25,-07:00,2025-04-18T11:58:25-07:00,0,17
global.js,59,js,60797651,Yi-Hsuan Kuo,2025-04-18,11:58:25,-07:00,2025-04-18T11:58:25-07:00,0,71
global.js,60,js,60797651,Yi-Hsuan Kuo,2025-04-18,11:58:25,-07:00,2025-04-18T11:58:25-07:00,0,26
global.js,61,js,60797651,Yi-Hsuan Kuo,2025-04-18,11:58:25,-07:00,2025-04-18T11:58:25-07:00,0,0
global.js,62,js,60797651,Yi-Hsuan Kuo,2025-04-18,11:58:25,-07:00,2025-04-18T11:58:25-07:00,0,0
global.js,63,js,60797651,Yi-Hsuan Kuo,2025-04-18,11:58:25,-07:00,2025-04-18T11:58:25-07:00,0,44
global.js,64,js,60797651,Yi-Hsuan Kuo,2025-04-18,11:58:25,-07:00,2025-04-18T11:58:25-07:00,0,41
global.js,65,js,60797651,Yi-Hsuan Kuo,2025-04-18,11:58:25,-07:00,2025-04-18T11:58:25-07:00,0,74
global.js,66,js,60797651,Yi-Hsuan Kuo,2025-04-18,11:58:25,-07:00,2025-04-18T11:58:25-07:00,0,51
global.js,67,js,60797651,Yi-Hsuan Kuo,2025-04-18,11:58:25,-07:00,2025-04-18T11:58:25-07:00,0,2
global.js,68,js,e428e7f2,Yi-Hsuan Kuo,2025-04-24,13:51:11,-07:00,2025-04-24T13:51:11-07:00,0,0
global.js,69,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,37
global.js,70,js,e428e7f2,Yi-Hsuan Kuo,2025-04-24,13:51:11,-07:00,2025-04-24T13:51:11-07:00,0,4
global.js,71,js,e428e7f2,Yi-Hsuan Kuo,2025-04-24,13:51:11,-07:00,2025-04-24T13:51:11-07:00,0,33
global.js,72,js,e428e7f2,Yi-Hsuan Kuo,2025-04-24,13:51:11,-07:00,2025-04-24T13:51:11-07:00,0,18
global.js,73,js,e428e7f2,Yi-Hsuan Kuo,2025-04-24,13:51:11,-07:00,2025-04-24T13:51:11-07:00,0,67
global.js,74,js,e428e7f2,Yi-Hsuan Kuo,2025-04-24,13:51:11,-07:00,2025-04-24T13:51:11-07:00,0,0
global.js,75,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,47
global.js,76,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,21
global.js,77,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,34
global.js,78,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,11
global.js,79,js,e428e7f2,Yi-Hsuan Kuo,2025-04-24,13:51:11,-07:00,2025-04-24T13:51:11-07:00,0,16
global.js,80,js,e428e7f2,Yi-Hsuan Kuo,2025-04-24,13:51:11,-07:00,2025-04-24T13:51:11-07:00,0,60
global.js,81,js,e428e7f2,Yi-Hsuan Kuo,2025-04-24,13:51:11,-07:00,2025-04-24T13:51:11-07:00,0,0
global.js,82,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,0
global.js,83,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,0
global.js,84,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,80
global.js,85,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,31
global.js,86,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,32
global.js,87,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,49
global.js,88,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,49
global.js,89,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,80
global.js,90,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,45
global.js,91,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,31
global.js,92,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,0
global.js,93,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,20
global.js,94,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,42
global.js,95,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,7
global.js,96,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,4
global.js,97,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,20
global.js,98,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,94
global.js,99,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,5
global.js,100,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,1
global.js,101,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,37
global.js,102,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,0
global.js,103,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,0
global.js,104,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,0
global.js,105,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,48
global.js,106,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,60
global.js,107,js,e428e7f2,Yi-Hsuan Kuo,2025-04-24,13:51:11,-07:00,2025-04-24T13:51:11-07:00,0,0
projects/projects.js,1,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,56
projects/projects.js,2,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,64
projects/projects.js,3,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,0
projects/projects.js,4,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,54
projects/projects.js,5,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,61
projects/projects.js,6,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,62
projects/projects.js,7,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,49
projects/projects.js,8,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,0
projects/projects.js,9,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,82
projects/projects.js,10,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,53
projects/projects.js,11,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,32
projects/projects.js,12,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,60
projects/projects.js,13,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,43
projects/projects.js,14,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,2
projects/projects.js,15,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,0
projects/projects.js,16,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,0
projects/projects.js,17,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,29
projects/projects.js,18,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,39
projects/projects.js,19,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,17
projects/projects.js,20,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,30
projects/projects.js,21,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,13
projects/projects.js,22,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,13
projects/projects.js,23,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,11
projects/projects.js,24,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,1
projects/projects.js,25,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,83
projects/projects.js,26,js,d35139ff,Yi-Hsuan Kuo,2025-04-25,09:29:37,-07:00,2025-04-25T09:29:37-07:00,0,0
projects/projects.js,27,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,27
projects/projects.js,28,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,52
projects/projects.js,29,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,43
projects/projects.js,30,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,58
projects/projects.js,31,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,48
projects/projects.js,32,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,0
projects/projects.js,33,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,52
projects/projects.js,34,js,36586bd5,Yi-Hsuan Kuo,2025-05-02,12:27:44,-07:00,2025-05-02T12:27:44-07:00,0,33
